OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
214,Polygon,1,362,CA,Los Angeles, ,B87,B,7877,"{ ""2i"" : ""N/A N/A 4000-4250 N/A N/A"", ""9"" : ""B-87 3-17-39 Airport Park Hatched 2nd -"", ""8"" : ""Terrain: Level. No construction hazards. Land improved 5%. Deed restrictions govern improvements, provide uniform setbacks and protect against racial hazards. C",6.843607,13.841002,0.115342,18.45467,18.608458,1.896612,26.434023,24.893026,0,24.879507,26.447543,51.32705,0,48.673962,0.016033,0.000016,1
215,Polygon,3,363,CA,Los Angeles, ,B88,B,7676,"{ ""5a"" : ""2"", ""0"" : ""Los Angeles County"", ""2e"" : ""97% N/A"", ""2f"" : ""N/A 85%"", ""6"" : ""Ample"", ""5b"" : ""Few"", ""2g"" : ""4250-5500 N/A"", ""2b"" : ""N/A Stucco"", ""2a"" : ""5 and 6 room bungalows 7 room bungalows and 2 stories duplexes near Pico Blvd"", ""1e"" : ""of Ame",1.526093,80.167873,0,9.892692,5.325833,1.075674,90.132376,9.867619,0,88.721325,11.278671,99.998764,0.001232,99.734861,0.038552,0.000056,1
216,Polygon,5,364,CA,Los Angeles, ,B89,B,7535,"{ ""2e"" : ""N/A 99%"", ""2g"" : ""3500-5500 N/A"", ""2l"" : ""30-45 N/A"", ""2h"" : ""N/A N/A 4000-6000 N/A"", ""2k"" : ""N/A Static"", ""2j"" : ""N/A Good"", ""2i"" : ""N/A 1939 4000-6000 N/A N/A"", ""9"" : ""3-14-39 B-89 2nd + Southwest"", ""8"" : ""Terrain: Level with favorable grades",71.639929,12.661977,1.61163,0.658522,21.469725,19.077794,64.005445,35.994549,0,92.527072,7.472922,98.775205,1.22479,92.145411,0.079029,0.000213,0
217,Polygon,2,365,CA,Los Angeles, ,B9,B,7760,"{ ""2j"" : ""Fair to good N/A"", ""2g"" : ""2500-5000 N/A"", ""2a"" : ""N/A 4, 5 and 6 room"", ""2i"" : ""N/A N/A 3000-5500 N/A 1939"", ""5a"" : ""3"", ""5b"" : ""Few"", ""2h"" : ""N/A 3000-5500 N/A N/A"", ""4b"" : ""Many"", ""3"" : ""Moderately 75 5 and 6 rooms $4250-5750"", ""2p"" : ""Stati",3.012802,84.665033,0.0345,5.328174,8.832681,7.723635,65.571542,34.428463,0.24017,72.420186,27.579819,99.803881,0.196124,93.276456,0.091249,0.000224,1
218,Polygon,3,366,CA,Los Angeles, ,B90,B,7578,"{ ""8"" : ""Terrain: Level to rolling. No construction hazards. Land improved 50%. Deed restrictions limit improvements to single family structures, provide uniform setbacks and protect against racial hazards. Conveniences are all available but not readily",1.754664,84.984426,0.000024,4.300357,11.332394,7.74053,66.027624,33.972361,0.054471,91.547149,8.452836,98.583936,1.416049,95.545152,0.031735,0.000034,0
219,Polygon,2,367,CA,Los Angeles, ,B91,B,7710,"{ ""2n"" : ""N/A N/A N/A 1939 20-30"", ""2h"" : ""N/A N/A N/A \"" \"""", ""2i"" : ""1939 N/A N/A N/A 2500-3750"", ""2m"" : ""\"" \"" N/A N/A N/A"", ""1b"" : ""Motion picture studop employees, white collar workers"", ""5b"" : ""0"", ""2j"" : ""N/A Fair"", ""2k"" : ""N/A Static to down"", ""2",3.736056,71.260669,0,16.108889,25.320939,3.12415,45.228301,54.771699,0,69.00343,30.996571,100,0,91.509301,0.026736,0.000041,1
220,Polygon,2,368,CA,Los Angeles, ,B92,B,7584,"{ ""71"" : ""8-1939"", ""1b"" : ""Business and professional men, motion picture employees, skilled artisans, etc. Income $1500-3000"", ""1a"" : ""  Moderately"", ""2e"" : ""98% "", ""2f"" : ""95% "", ""10"" : ""Caution: This area is currently affected in whole or in part by an",0.326112,73.644967,0,17.301535,4.083365,0,44.653401,55.346597,0,97.825706,2.174291,99.999998,0,85.48744,0.017857,0.000019,1
221,Polygon,1,369,CA,Los Angeles, ,B93,B,7706,"{ ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax District. Individual properties should be checked for this hazard."", ""0"" : ""Los Angeles County"", ""2b"" : ""Stucco N/A"", ""2p"" : ""- N/A"", ""2d"" : ""Good N/A"", ""72"" : ""5",11.048689,63.29588,0,16.011236,17.977528,11.009174,69.724771,30.275229,16.246499,92.997199,7.002801,100,0,89.964158,0.018607,0.000022,1
222,Polygon,5,370,CA,Los Angeles, ,B94,B,7567,"{ ""2p"" : ""N/A -"", ""1d"" : ""0"", ""2j"" : ""Poor N/A"", ""2i"" : ""1939 N/A N/A N/A 1000-15000 up"", ""2h"" : ""N/A N/A N/A 10000-15000 up"", ""5a"" : ""0"", ""2k"" : ""N/A Static"", ""2l"" : ""N/A Too few to estimate"", ""2g"" : ""N/A 8000-10000 up"", ""2f"" : ""N/A 90%"", ""2m"" : ""N/A N/",1.524357,70.096714,0.086024,19.750109,10.810355,3.030739,88.046919,11.953088,0,89.229433,10.770573,99.952372,0.047635,80.185899,0.038143,0.000069,1
223,Polygon,5,371,CA,Los Angeles, ,B95,B,7569,"{ ""2"" : ""95 N/A"", ""2b"" : ""N/A Stucco and masonry"", ""2a"" : ""N/A 8-10 rooms and up"", ""0"" : ""Los Angeles County"", ""2i"" : ""N/A 1939 N/A N/A 9000-15000 and up"", ""1b"" : ""Professional and business men, capitalists, executives, etc. Income $5000-10,000 and up"",",2.390727,34.712218,0.188041,59.146297,5.354663,2.733053,72.629335,27.370663,0,85.188145,14.811853,99.999999,0,96.944518,0.025783,0.000036,1
224,Polygon,10,372,CA,Los Angeles, ,B96,B,7564,"{ ""2a"" : ""6 and 7 rooms Duplexes and 4-family"", ""1d"" : ""0"", ""2f"" : ""75% 50%"", ""2b"" : ""Stucco Stucco (some frame)"", ""6"" : ""Ample"", ""2p"" : ""Static Static"", ""5b"" : ""Few"", ""9"" : ""3-10-39 B-96 2nd - Carthay Circle Dist."", ""2n"" : ""1939 50-75 N/A 40-75 \"" \""  N",12.92166,58.395683,0.609524,16.0399,14.799534,11.320052,20.014561,79.985439,0,72.35687,27.64313,97.735145,2.264855,87.24824,0.095934,0.000274,0
225,Polygon,11,373,CA,Los Angeles, ,B97,B,7565,"{ ""2d"" : ""N/A Good"", ""6"" : ""Ample"", ""5b"" : ""Few"", ""5a"" : ""19"", ""5"" : ""3"", ""4b"" : ""Very few"", ""4a"" : ""4"", ""3"" : ""6 and 7 rooms $7000-10000 20 Readily"", ""2p"" : ""Static N/A"", ""2o"" : ""Good N/A"", ""2n"" : ""50-90 N/A N/A 1939 N/A"", ""2m"" : ""N/A N/A N/A 50-90"", ""2",12.92166,58.395683,0.609524,16.0399,14.799534,11.320052,20.014561,79.985439,0,72.35687,27.64313,97.735145,2.264855,87.24824,0.093363,0.000224,0
226,Polygon,10,374,CA,Los Angeles, ,B98,B,7570,"{ ""2d"" : ""Good Good"", ""2l"" : ""55-80 35-55"", ""5a"" : ""16"", ""1a"" : ""N/A Yes N/A"", ""1c"" : ""Few None subversive"", ""1b"" : ""Professional and business men, retired capitalists, executives, etc. Income $3000-7500 and up"", ""2c"" : ""18 years 15 years"", ""2m"" : ""60-90",2.050882,62.053955,0.022027,21.831876,12.781795,9.268672,76.193635,23.806359,0,88.243897,11.756096,98.975181,1.024812,90.065366,0.057593,0.000199,0
227,Polygon,6,375,CA,Los Angeles, ,B99,B,7563,"{ ""72"" : ""52.7"", ""71"" : ""8-1939"", ""6"" : ""Ample"", ""2g"" : ""6000-85000 4200-5500"", ""2f"" : ""? 70%"", ""5b"" : ""Few"", ""5a"" : ""1"", ""5"" : ""3"", ""4b"" : ""Very few"", ""4a"" : ""1"", ""3"" : ""Rapidlu 27 5 and 6 rooms $5500-6500 Multi-fam. $8000-11000"", ""2p"" : ""Static Static""",1.754664,84.984426,0.000024,4.300357,11.332394,7.74053,66.027624,33.972361,0.054471,91.547149,8.452836,98.583936,1.416049,95.545152,0.048826,0.000138,0
228,Polygon,1,376,CA,Los Angeles, ,C1,C,7817,"{ ""2o"" : ""N/A Fair to good"", ""2f"" : ""N/A 55%"", ""1a"" : ""N/A N/A Slowly"", ""2e"" : ""98% N/A"", ""2i"" : ""1750-3500 N/A N/A N/A 1939"", ""2j"" : ""Poor N/A"", ""2n"" : ""N/A N/A N/A 15-25 1939"", ""2l"" : ""15-20 N/A"", ""2c"" : ""N/A 18 years"", ""2b"" : ""Frame and stucco N/A"", """,1.851227,47.754105,0.207358,8.944439,67.782761,16.788711,35.860118,64.139886,0.106692,68.097753,31.902252,99.475117,0.524887,97.228678,0.062486,0.000205,0
229,Polygon,2,377,CA,Los Angeles, ,C10,C,7741,"{ ""2p"" : ""N/A -"", ""3"" : ""900 Good 4-6 rooms $2500-4000"", ""2a"" : ""4-6 rooms N/A"", ""2"" : ""95 N/A"", ""2b"" : ""N/A Frame and stucco"", ""4b"" : ""Few"", ""10"" : ""Caution: this area is currently affected in whole or in part by Ad valorem Tax District. Individual prop",1.925021,70.547464,0.87407,10.451949,23.930482,6.985545,61.130122,38.869878,0.585691,83.579,16.421,99.987981,0.012019,92.461242,0.206246,0.000616,1
230,Polygon,2,378,CA,Los Angeles, ,C100,C,7704,"{ ""2d"" : ""N/A Fair"", ""0"" : ""Los Angeles County"", ""1a"" : ""Moderately N/A N/A"", ""2a"" : ""N/A 4 and 5 rooms"", ""2e"" : ""97% N/A"", ""1d"" : ""0"", ""1e"" : ""None apparent"", ""2"" : ""90 N/A"", ""2b"" : ""Frame and stucco N/A"", ""2c"" : ""N/A 10 years"", ""2f"" : ""N/A 80%"", ""10"" :",5.022515,57.121971,0.34471,15.406435,32.826109,9.722953,46.546441,53.453563,0.008995,70.824736,29.175268,99.963587,0.036417,89.869092,0.101873,0.000301,1
231,Polygon,8,379,CA,Los Angeles, ,C101,C,7526,"{ ""2a"" : ""4 and 5 room bungalows N/A"", ""9"" : ""C-101 3rd 3/14/39 Inglewood"", ""8"" : ""Terrain: Level to rolling. Land improved 80%. Partially deed restricted, but provisions and enforcement is said to be questionable. Zoning is mixed but predominantly singl",76.825166,10.644372,0.281234,3.439844,6.358275,6.195723,91.874534,8.125467,0.02769,97.546831,2.45317,99.886991,0.11301,95.60317,0.0969,0.000232,1
232,Polygon,6,380,CA,Los Angeles, ,C102,C,7530,"{ ""4a"" : ""2"", ""72"" : ""52.7"", ""3"" : ""6 Owner built 4 room bungalow $3000-$3250 $5000-$6000 duplex"", ""2p"" : ""Stable Static"", ""4b"" : ""Few"", ""2o"" : ""Fair Fair"", ""5"" : ""3"", ""2n"" : ""N/A 1939 N/A 25-35 20-35 \"" \"""", ""71"" : ""9"", ""9"" : ""C-102 3/16/39 3rd - Hyde P",65.60739,17.801471,0.011679,2.098968,13.621445,7.353883,81.398432,18.601573,0,99.847815,0.152189,100.000005,0,84.971364,0.062032,0.000148,1
233,Polygon,4,381,CA,Los Angeles, ,C103,C,7531,"{ ""5"" : ""3"", ""0"" : ""Los Angeles County"", ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax District. Indivual properties should be checked for this hazard."", ""1a"" : ""Yes N/A N/A"", ""1b"" : ""Local professional and bus",71.639929,12.661977,1.61163,0.658522,21.469725,19.077794,64.005445,35.994549,0,92.527072,7.472922,98.775205,1.22479,92.145411,0.065048,0.000125,0
234,Polygon,1,382,CA,Los Angeles, ,C104,C,7711,"{ ""2a"" : ""6 rooms N/A"", ""2"" : ""N/A 95"", ""1e"" : ""None apparent"", ""1d"" : ""0"", ""1c"" : ""-- 0"", ""1b"" : ""Professional men, white collar workers, minor oil field officials. Income $2500-$3600"", ""1a"" : ""N/A Moderately N/A"", ""10"" : """", ""0"" : ""Los Angeles County"",",5.675055,71.329871,0.308554,13.283035,15.006023,14.331852,61.287531,38.180677,0,92.865369,6.602839,99.468208,0,94.698414,0.029203,0.000043,1
235,Polygon,4,383,CA,Los Angeles, ,C105,C,7521,"{ ""2a"" : ""4 and 5 rooms Multi-family"", ""2"" : ""10 90"", ""1e"" : ""Encroachment of industry and business in parts."", ""1d"" : ""0"", ""1c"" : ""0 --"", ""1b"" : ""White collar, factory and oil well workers, skilled artisans, aircraft mechanics, etc. Income $1200-$2400"",",21.666616,32.797104,2.485772,2.969006,67.506547,18.479208,33.61631,66.383679,0.854302,81.049,18.950989,99.08711,0.912879,98.099393,0.077157,0.000291,0
236,Polygon,3,384,CA,Los Angeles, ,C106,C,7522,"{ ""2p"" : ""N/A Static"", ""2l"" : ""N/A 27.50-40.00"", ""2m"" : ""N/A 32.50-45.00 N/A N/A"", ""2n"" : ""N/A N/A 30.00-42.50 N/A 1939"", ""2o"" : ""Fair to good N/A"", ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax District. Indiv",21.666616,32.797104,2.485772,2.969006,67.506547,18.479208,33.61631,66.383679,0.854302,81.049,18.950989,99.08711,0.912879,98.099393,0.061753,0.000155,0
237,Polygon,6,385,CA,Los Angeles, ,C107,C,7520,"{ ""5b"" : ""Few"", ""1b"" : ""Local business and professional men, white-collar workers, laborers and WPA workers. Income $700-$2000"", ""1a"" : ""N/A N/A Moderately"", ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax Distri",21.666616,32.797104,2.485772,2.969006,67.506547,18.479208,33.61631,66.383679,0.854302,81.049,18.950989,99.08711,0.912879,98.099393,0.157839,0.000944,0
238,Polygon,1,386,CA,Los Angeles, ,C108,C,7713,"{ ""5b"" : ""Few"", ""1b"" : ""Local professional and business men. Oil well and refinery employees, from workers to superintendents. Income $1500-$3000"", ""6"" : ""Ample (FHA)"", ""2o"" : ""Good N/A"", ""2p"" : ""N/A Static"", ""2n"" : ""N/A N/A N/A 1939 25.00-40.00"", ""9"" :",5.311363,72.202534,0.113439,7.305805,11.985644,3.253547,45.989703,53.966408,0,78.872916,21.083195,98.686346,1.269765,88.774565,0.077341,0.000172,0
239,Polygon,8,387,CA,Los Angeles, ,C109,C,7579,"{ ""2b"" : ""Stucco Stucco"", ""1a"" : ""N/A Rapidly N/A"", ""2m"" : ""N/A 40-50 45-55 \"" \"" N/A"", ""3"" : ""100 Readily 5-7 room stucco $5000-$7500"", ""10"" : """", ""4a"" : ""2"", ""4b"" : ""Few"", ""5"" : ""3"", ""0"" : ""Los Angeles County"", ""2n"" : ""N/A N/A 1939 50-60 \"" \"" 40-50"",",0.431803,81.453783,1.178305,7.866171,3.847443,8.397153,36.233549,63.766461,0,88.646239,11.353771,99.801963,0.198047,86.823374,0.055196,0.000122,1
240,Polygon,1,388,CA,Los Angeles, ,C11,C,7742,"{ ""1d"" : ""0"", ""8"" : ""Terrain: Level with no construction hazards. Land improved 30%. There are no deed restrictions and zoning is uncertain. Conveniences are all reasonably available. Being suburban in character, majority of the streets are unpaved and s",5.994972,61.569128,0.29011,13.07344,23.278753,12.331856,43.660195,56.339812,0,73.92957,26.070437,100.000007,0,95.810672,0.058454,0.000082,1
241,Polygon,3,389,CA,Los Angeles, ,C110,C,7709,"{ ""2i"" : ""N/A N/A N/A 2750-3250 1939"", ""2h"" : ""2750-3250 N/A 10 N/A"", ""9"" : ""Palms Section 3/13/39 3rd - C-110"", ""72"" : ""52.7"", ""2a"" : ""2 and 3 room shacks 5% 5-room bungalows"", ""2"" : ""65 35"", ""71"" : ""9"", ""2c"" : ""6 or more rooms 10% 20 years"", ""1e"" : ""of",3.736056,71.260669,0,16.108889,25.320939,3.12415,45.228301,54.771699,0,69.00343,30.996571,100,0,91.509301,0.087104,0.000176,1
242,Polygon,3,390,CA,Los Angeles, ,C111,C,7582,"{ ""2a"" : ""Bungalow courts, duplexes and larger residential income structures. 5-room bungalows"", ""1b"" : ""Business and professional people, white collar workers, skilled artisans, etc. Income $1500-$2400"", ""1a"" : ""N/A N/A Moderately"", ""10"" : """", ""0"" : ""Lo",11.383653,54.853107,0.627958,7.357941,39.019722,7.839455,39.535913,60.464083,0.076095,89.494117,10.505878,99.996497,0.003499,95.726159,0.056335,0.000143,1
243,Polygon,2,391,CA,Los Angeles, ,C112,C,7583,"{ ""4a"" : ""1"", ""9"" : ""C-112 Culver City 3/13/39 3rd -"", ""8"" : ""Terrain: Low lying level. Drainage problem causes slight construction hazard. Land improved 80%. Deed restrictions covering part of area provide for minimum of 100 sq. ft. dwellings and protec",0.326112,73.644967,0,17.301535,4.083365,0,44.653401,55.346597,0,97.825706,2.174291,99.999998,0,85.48744,0.032676,0.000063,1
244,Polygon,3,392,CA,Los Angeles, ,C113,C,7581,"{ ""1e"" : ""of Mexicans not believed to constitute serious threat."", ""9"" : ""3/13/39 East Culver City 3rd C-113"", ""8"" : ""Terrain: Level. Some adobe soil constitutes slight construction hazard. Land improved 60%. Deed restrictions in part of area are of poor",11.383653,54.853107,0.627958,7.357941,39.019722,7.839455,39.535913,60.464083,0.076095,89.494117,10.505878,99.996497,0.003499,95.726159,0.047971,0.000047,1
245,Polygon,4,393,CA,Los Angeles, ,C114,C,7576,"{ ""2a"" : ""7-8-9 rooms 10 to 12 rooms"", ""2h"" : ""6000-9000 N/A N/A N/A"", ""10"" : """", ""2"" : ""15 70"", ""1e"" : ""Definite trend to larger type multiple income"", ""8"" : ""Terrain: Level – favorable grades – no construction hazards. Land improved 90%. Zoning: Un",5.954802,34.840997,0.468395,20.057147,66.806956,28.779533,3.508207,96.491785,2.069138,72.93902,27.060972,99.596941,0.403051,99.133363,0.043348,0.0001,0
246,Polygon,4,394,CA,Los Angeles, ,C115,C,7577,"{ ""3"" : ""Owner built Multi-family, bungalow courts, no cost estimate 2"", ""2b"" : ""N/A Concrete, brick and stucco"", ""2p"" : ""N/A Static to downward"", ""2h"" : ""N/A N/A N/A N/A"", ""4a"" : ""8"", ""6"" : ""Ample"", ""72"" : ""52.8"", ""9"" : ""3rd Ambassador Hotel District C-",10.504046,18.740356,0.41679,49.677712,29.608516,22.002607,25.554169,74.445846,0.20488,76.224561,23.775454,99.808131,0.191883,96.22054,0.057721,0.000122,1
247,Polygon,4,395,CA,Los Angeles, ,C116,C,7562,"{ ""2g"" : ""7000-10000 3500-4500"", ""2i"" : ""3750-4750 1939 N/A 7000-10000 N/A"", ""2m"" : ""N/A 35-45 N/A 30-40 \"" \"""", ""8"" : ""Terrain: Level to rolling with no construction hazards. Land improved 75%. Deed restrictions inadequate and poorly constructed, provid",11.018191,63.425993,0.043398,7.830504,15.17078,7.314276,38.446051,61.553969,0,87.898671,12.10135,99.978808,0.021212,93.459304,0.071138,0.000168,1
248,Polygon,6,396,CA,Los Angeles, ,C117,C,7561,"{ ""2o"" : ""Fair "", ""2n"" : ""1939 27.50-35.00   "", ""10"" : """", ""4b"" : ""Few"", ""5a"" : ""36"", ""1d"" : ""0"", ""0"" : ""Los Angeles County"", ""8"" : ""Terrain: Level to rolling, no construction hazards. Land improved 70%. Zoning varied from single to multi-family resident",27.403313,37.63957,0.017872,5.172739,41.128955,10.705286,26.728967,73.271039,0,87.360313,12.639693,98.900172,1.099834,98.109631,0.154804,0.000712,0
249,Polygon,5,397,CA,Los Angeles, ,C118,C,7560,"{ ""10"" : """", ""2p"" : ""Static "", ""2o"" : "" "", ""2a"" : ""10 rooms & up 8 & 9 rooms"", ""6"" : ""Limited"", ""9"" : ""3/13/39 3rd + C-118 Victoria Park Dist."", ""2b"" : ""Frame, stucco & masonry Frame, stucco & masonry"", ""2c"" : ""25 years 15 years"", ""2d"" : ""Excellent Excel",17.329237,46.838294,0.275211,19.058256,25.255917,10.925999,35.332916,64.667082,0.127883,91.102777,8.897221,99.462606,0.537392,94.676324,0.042267,0.000088,0
250,Polygon,7,398,CA,Los Angeles, ,C119,C,7559,"{ ""0"" : ""Los Angeles County"", ""1c"" : ""None thought to be subversive. 10"", ""2"" : ""25 60%"", ""2l"" : ""25-40 25-35"", ""2k"" : ""Static Static"", ""72"" : ""52.7"", ""2j"" : ""Poor Fair"", ""2i"" : ""3000-5000 1939   "", ""1b"" : ""Professional & small business men, skilled arti",17.329237,46.838294,0.275211,19.058256,25.255917,10.925999,35.332916,64.667082,0.127883,91.102777,8.897221,99.462606,0.537392,94.676324,0.067257,0.000194,0
251,Polygon,4,399,CA,Los Angeles, ,C12,C,7737,"{ ""8"" : ""Terrain: Level with favorable grades. No construction hazards. Land improved 75%. The area is without deed restrictions and zoning permits multiple family structures. Conveniences are all readily available. This is the older section of Burbank a",0.832135,80.597459,0.449609,4.94867,13.798917,6.196889,62.866251,37.133736,0.000053,80.378305,19.621683,99.047067,0.95292,97.246628,0.121901,0.000248,0
252,Polygon,7,400,CA,Los Angeles, ,C120,C,7558,"{ ""5b"" : ""0"", ""2l"" : ""30-60 N/A"", ""2d"" : ""Fair to good N/A"", ""2c"" : ""25 years N/A"", ""2b"" : ""N/A Frame, stucco and masonry"", ""1b"" : ""Professional and business men, executives and white collar workers and retired people. Income $3500 and up"", ""2a"" : ""8 to",10.504046,18.740356,0.41679,49.677712,29.608516,22.002607,25.554169,74.445846,0.20488,76.224561,23.775454,99.808131,0.191883,96.22054,0.068872,0.000147,1
253,Polygon,5,401,CA,Los Angeles, ,C121,C,7557,"{ ""3"" : ""N/A 0 N/A"", ""1b"" : ""Professional and business men, executives and retired capitalists. Income $6000 and up"", ""1a"" : ""N/A N/A Yes"", ""72"" : ""52.8"", ""71"" : ""7-1938"", ""10"" : """", ""6"" : ""Limited"", ""0"" : ""Los Angeles County"", ""5b"" : ""0"", ""5a"" : ""2"", ""2",15.204228,26.704536,0.907401,11.472556,65.305353,24.568567,16.482429,83.517571,0,89.034335,10.965664,99.213463,0.786537,98.315621,0.034122,0.000055,0
254,Polygon,6,402,CA,Los Angeles, ,C122,C,7556,"{ ""1c"" : ""None subversive 5"", ""10"" : """", ""0"" : ""Los Angeles County"", ""1e"" : ""None apparent, but possible threat in future."", ""71"" : ""7-1938"", ""1d"" : ""0"", ""3"" : ""6 rooms $6500-$7500 5 Owner built"", ""5b"" : ""0"", ""5a"" : ""18"", ""2p"" : ""Static N/A"", ""5"" : ""3"",",15.204228,26.704536,0.907401,11.472556,65.305353,24.568567,16.482429,83.517571,0,89.034335,10.965664,99.213463,0.786537,98.315621,0.057977,0.000157,0
255,Polygon,5,403,CA,Los Angeles, ,C123,C,7573,"{ ""71"" : ""7-1938"", ""1e"" : ""A threat of subversive racial elements."", ""2n"" : ""1939 35-65 N/A N/A N/A"", ""0"" : ""Los Angeles County"", ""2e"" : ""97% N/A"", ""2b"" : ""Bungalow courts Apartment houses and multi-family structures 20% Frame"", ""6"" : ""Very limited"", ""2o",6.73569,46.865868,0.60461,5.002693,76.457809,33.277448,13.934414,86.065586,0.011848,87.156137,12.843863,98.983821,1.016179,98.905721,0.04267,0.00009,0
256,Polygon,6,404,CA,Los Angeles, ,C124,C,7572,"{ ""2m"" : ""60-90 N/A N/A N/A"", ""2n"" : ""N/A 1939 60-100 N/A N/A"", ""2o"" : ""N/A Good"", ""2k"" : ""N/A Static"", ""2"" : ""25 75"", ""2p"" : ""Static N/A"", ""3"" : ""Frat house, 14 rms., stucco $25,000 1 Built to order"", ""4a"" : ""2"", ""4b"" : ""Few"", ""2b"" : ""Fraternity houses,",19.689471,33.880113,0.773808,5.019274,67.028129,26.560477,28.875027,71.12498,0.227212,86.140868,13.859139,99.098744,0.901263,98.379829,0.051298,0.000105,0
257,Polygon,6,405,CA,Los Angeles, ,C125,C,7543,"{ ""2d"" : ""Poor to fair N/A"", ""9"" : ""3/8/39 C-125 3rd - No name"", ""8"" : ""Terrain: Level. No flood or construction hazards. Land improved 90%. Deed restrictions have expired except for racial restrictions, and it is evident that these are not rigidly enfor",15.034266,39.946282,1.638115,1.127967,81.308697,31.817833,24.299368,75.70062,0.393058,81.306868,18.69312,98.356136,1.643852,98.030876,0.109992,0.000504,0
258,Polygon,5,406,CA,Los Angeles, ,C126,C,7542,"{ ""2l"" : ""27.50-40.00 N/A"", ""1c"" : ""Few None subversive"", ""5b"" : ""Few"", ""4a"" : ""4"", ""72"" : ""52.7"", ""2p"" : ""N/A Static"", ""2h"" : ""N/A N/A N/A 3500-5000"", ""3"" : ""5 room stucco $5250-$6750 Moderately 30"", ""2i"" : ""3500-5000 1939 N/A N/A N/A"", ""0"" : ""Los Angel",15.034266,39.946282,1.638115,1.127967,81.308697,31.817833,24.299368,75.70062,0.393058,81.306868,18.69312,98.356136,1.643852,98.030876,0.09288,0.000381,0
259,Polygon,6,407,CA,Los Angeles, ,C127,C,7835,"{ ""5a"" : ""6"", ""2e"" : ""N/A 95%"", ""2f"" : ""70% N/A"", ""2g"" : ""N/A 2250-2750"", ""3"" : ""Slowly 35 5 rooms $3500-$4000"", ""2h"" : ""N/A 2500-3000 N/A N/A"", ""2i"" : ""N/A 1939 2500-3000 N/A N/A"", ""2p"" : ""Static N/A"", ""2"" : ""N/A 90"", ""71"" : ""7-1938"", ""4a"" : ""7"", ""5b"" :",2.343933,17.078452,0.432803,61.815295,27.88377,9.170445,60.043283,39.956724,0.000031,79.325535,20.674472,99.992802,0.007205,98.354083,0.190454,0.000974,1
260,Polygon,1,408,CA,Los Angeles, ,C128,C,7790,"{ ""1b"" : ""Local business and professional men, chicken farmers, white collar workers, etc. Income $1500-$2500 and up"", ""2a"" : ""N/A 5 and 6 rooms"", ""2f"" : ""N/A 80%"", ""2p"" : ""Static N/A"", ""71"" : ""7-1938"", ""1c"" : ""Few None subversive located"", ""2b"" : ""Frame",0.801224,20.012983,3.297771,51.238719,42.414352,12.953174,52.056624,47.943372,2.243094,81.187936,18.81206,99.600286,0.39971,98.475266,0.089608,0.000284,0
261,Polygon,3,409,CA,Los Angeles, ,C129,C,7594,"{ ""2n"" : ""N/A 1939 30-45 N/A N/A"", ""1b"" : ""Business and professional men, white collar workers, skilled artisans, etc. Income $1500-$3000"", ""2k"" : ""Static N/A"", ""2h"" : ""N/A 3500-4500 N/A N/A"", ""2i"" : ""N/A 1939 3500-4500 N/A N/A"", ""2d"" : ""Fair to good N/A",0.503624,46.713298,0.868756,2.224429,95.146434,15.712098,42.214641,57.785353,1.011859,93.076984,6.923011,98.714686,1.285308,98.106053,0.064792,0.000172,0
262,Polygon,2,410,CA,Los Angeles, ,C13,C,7738,"{ ""2d"" : ""Poor to good N/A"", ""2f"" : ""N/A 50%"", ""2m"" : ""N/A N/A N/A 15-27.50"", ""2"" : ""10 90"", ""5a"" : ""2"", ""1b"" : ""White collar workers, skilled labor, aircraft mechanics, factory and WPA workers. Income $700-1800"", ""2o"" : ""N/A Good"", ""0"" : ""Los Angeles Co",2.045001,71.394829,1.192028,11.216736,40.409524,10.437178,26.419902,71.800546,0.286978,76.352242,21.868206,96.439435,1.781013,93.967224,0.059811,0.000146,0
263,Polygon,3,411,CA,Los Angeles, ,C130,C,7846,"{ ""2l"" : ""N/A 17.50-25.00"", ""2e"" : ""98% N/A"", ""2d"" : ""N/A Fair"", ""2c"" : ""13 years N/A"", ""2h"" : ""N/A N/A 2000-3000 N/A"", ""2i"" : ""N/A 2000-3000 N/A 1939 N/A"", ""2j"" : ""N/A Fair"", ""0"" : ""Los Angeles County"", ""2k"" : ""Static N/A"", ""2m"" : ""N/A N/A N/A 20.00-27.",2.220528,47.329207,0.650649,5.500007,82.470438,22.372791,33.7049,66.295099,0.17029,82.129791,17.870209,99.272218,0.727781,98.598788,0.06753,0.000165,0
