OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
575,Polygon,6,4905,NJ,Bergen Co., ,C25,C,7385,"{ ""5b"" : ""31"", ""2i"" : ""  - 4500-5500 1939"", ""2j"" : ""Poor $4500 "", ""2k"" : ""Static "", ""2l"" : "" 35 - 45"", ""10"" : ""B 29"", ""2g"" : "" 4000-5000"", ""2m"" : "" 40 - 50  13+ "", ""2f"" : "" 70%"", ""1a"" : "" Yes "", ""2n"" : ""1939 40 - 50    -"", ""2o"" : "" Good $45"", ""1b"" : ""Mid",2.084322,65.908293,0.093907,21.316982,16.288203,2.839517,88.23488,11.765116,0.321696,87.984388,12.015608,99.477074,0.522922,91.907618,0.120933,0.000409,0
576,Polygon,5,4906,NJ,Bergen Co., ,C26,C,7386,"{ ""2l"" : "" 27 - 60"", ""2c"" : ""23 yrs. "", ""2b"" : "" Frame (few brick)"", ""9"" : ""C-26 2-1-39 Crosskill 3rd"", ""8"" : ""Low in center along railroad with ascending slopes from center to east and west. Railroad station and small stores about center of area. About",0.039912,69.5166,0.007535,28.239872,6.31724,3.440643,80.927244,19.072747,0,78.310399,21.689592,99.992055,0.007936,92.638033,0.109411,0.000297,1
577,Polygon,1,4907,NJ,Bergen Co., ,C27,C,7309,"{ ""2n"" : ""-6 1939  20 - 45 "", ""10"" : ""B 61"", ""2j"" : "" None for old houses"", ""9c"" : ""Poor"", ""0"" : ""Bergen County, New Jersey"", ""3"" : ""- - 0"", ""2p"" : ""Firm "", ""5a"" : ""0"", ""2k"" : "" Weak"", ""2c"" : ""20-25 yrs. "", ""1c"" : ""35 Italian"", ""1d"" : ""0"", ""2o"" : ""Fair """,4.733265,78.918501,0,5.889957,31.421838,6.946025,87.990339,12.009661,0,93.375203,6.624797,99.882472,0.117528,94.183659,0.115022,0.000381,1
578,Polygon,2,4908,NJ,Bergen Co., ,C28,C,7312,"{ ""2m"" : ""are   "", ""2c"" : "" 25 yrs."", ""2i"" : ""1939  4500-6000  "", ""1a"" : ""Yes  "", ""2a"" : ""5-6 rm singles - bungalows "", ""2d"" : "" Fair"", ""72"" : ""47.1"", ""2n"" : ""   1939 rented"", ""2o"" : ""- "", ""5b"" : ""4"", ""2f"" : ""95% "", ""1b"" : ""Mill workers and mechanics, cl",9.936571,68.718824,0.04965,16.486452,11.258679,4.698038,90.000189,9.999813,0,90.156626,9.843377,99.991612,0.008391,95.599473,0.045853,0.000121,1
579,Polygon,5,4909,NJ,Bergen Co., ,C29,C,7311,"{ ""5a"" : ""0"", ""2i"" : "" 1939 1500-3000 - "", ""2d"" : ""Fair "", ""2j"" : "" Poor"", ""2c"" : ""15 yrs. and up "", ""2k"" : ""Weak "", ""2b"" : "" Frame"", ""2a"" : ""6-8 rm singles "", ""2l"" : "" 22 - 35"", ""4b"" : ""9"", ""2"" : "" "", ""2m"" : ""- 22 - 25  "", ""2n"" : "" -11 20 - 30  1939 "",",0.11741,97.195229,0,2.663707,16.223235,2.064432,99.932728,0.067266,0,93.943294,6.0567,99.999994,0,90.475836,0.083747,0.000134,1
580,Polygon,3,4910,NJ,Bergen Co., ,C3,C,7366,"{ ""0"" : ""Bergen County, New Jersey"", ""5b"" : ""0"", ""10"" : ""B138"", ""6"" : ""Limited"", ""2n"" : "" 25-40 - 1939 "", ""9"" : ""1-1-39 3rd Montvale  C-3"", ""2"" : "" "", ""2e"" : "" 85%"", ""2d"" : ""Fair "", ""1d"" : ""0"", ""1a"" : ""  Yes"", ""2i"" : "" 3500-8500 1939 - "", ""8"" : ""Level an",1.352632,81.649875,0,14.562426,3.247782,3.070713,97.284577,2.715419,0,85.150245,14.849751,99.819764,0.180232,97.864327,0.059267,0.000075,1
581,Polygon,2,4911,NJ,Bergen Co., ,C30,C,7316,"{ ""12b"" : ""Limited"", ""2h"" : "" - 1000-2500 "", ""2p"" : ""Weak "", ""2f"" : ""65% "", ""2j"" : ""None "", ""6"" : ""Limited"", ""2o"" : "" Fair"", ""2e"" : "" 95%"", ""2d"" : "" Fair"", ""9"" : ""East PPaterson 3rd- C-30 3-1-39"", ""1a"" : ""Yes  "", ""0"" : ""Bergen County, New Jersey"", ""2a"" :",14.224357,70.514505,0.00005,8.186554,23.306766,13.300923,59.845152,40.154854,0.029763,75.295846,24.704161,100.000006,0,97.355061,0.050244,0.00014,1
582,Polygon,2,4912,NJ,Bergen Co., ,C31,C,7315,"{ ""4a"" : ""6"", ""2o"" : ""Fair (none available) "", ""3"" : ""0 - -"", ""9"" : ""3-1-39 3rd C-31 East Paterson"", ""0"" : ""Bergen County, New Jersey"", ""10"" : ""B 34"", ""8"" : ""Very slightly rolling. About 30 feet above level of Passaic River which is the western boundary.",2.665285,68.986433,0.138249,16.030525,28.14111,8.060244,73.035998,26.963997,0,92.304144,7.695851,99.999995,0,93.335035,0.063577,0.000169,1
583,Polygon,2,4913,NJ,Bergen Co., ,C32,C,7359,"{ ""10"" : ""B192"", ""2c"" : ""Up to 40 yrs.  "", ""2l"" : "" 22-40"", ""0"" : ""Bergen County, New Jersey"", ""8"" : ""Nearly level, very slightly rolling in parts. Few trees. Sparsely built up. Land about 40% improved. 2 grade schools in area. Churches. No bus service w",2.421266,79.22965,0.045416,10.760462,21.210205,5.915851,81.451551,18.548443,0.332853,78.60133,21.398664,99.999994,0,80.374516,0.080141,0.000177,1
584,Polygon,1,4914,NJ,Bergen Co., ,C33,C,7360,"{ ""4a"" : ""0"", ""1d"" : ""0"", ""6"" : ""Ample (FHA)"", ""2n"" : "" Practically none are rented    "", ""5b"" : ""0"", ""3"" : ""10 $6,500 Moderately "", ""4b"" : ""10"", ""1c"" : ""- 0"", ""1b"" : ""White collar workers- commuters"", ""5a"" : ""0"", ""2i"" : "" 1939 6000-6500 - "", ""2h"" : "" 60",2.624855,75.69294,0,7.776984,27.592081,6.735573,80.489307,19.510691,0,86.263822,13.736176,98.550398,1.449599,97.155454,0.029156,0.000044,0
585,Polygon,3,4915,NJ,Bergen Co., ,C34,C,7358,"{ ""1e"" : ""None "", ""1b"" : ""Clerks, artisans"", ""1d"" : ""0"", ""1c"" : ""5 German"", ""5b"" : ""2"", ""2g"" : ""6000-7000 4500-6500"", ""2j"" : ""None  None "", ""2o"" : ""Fair  Fair "", ""5"" : ""2"", ""2p"" : ""Firm  Firm "", ""2h"" : ""4200-6300 -5 - 6000-7000"", ""2m"" : ""35-50 7 35-45 13",2.421266,79.22965,0.045416,10.760462,21.210205,5.915851,81.451551,18.548443,0.332853,78.60133,21.398664,99.999994,0,80.374516,0.064405,0.000166,1
586,Polygon,6,4916,NJ,Bergen Co., ,C35,C,7357,"{ ""5"" : ""2"", ""2g"" : ""4400-8800 "", ""9"" : ""Maywood  3-1-39 3rd+ C-35"", ""4b"" : ""10"", ""1c"" : ""Few 2nd generation German "", ""1e"" : ""No "", ""10"" : ""B132"", ""5a"" : ""0"", ""2k"" : "" Weak"", ""8"" : ""Nearly level, with some shade trees. 10 minute walk to railroad station",5.163132,69.470673,0.011266,15.030698,18.521062,14.051104,66.770403,33.229596,0,89.338021,10.661978,99.999999,0,99.624912,0.066043,0.000172,1
587,Polygon,5,4917,NJ,Bergen Co., ,C36,C,7354,"{ ""2p"" : "" Firm (very little available)"", ""5a"" : ""0"", ""1e"" : ""No "", ""5b"" : ""10"", ""3"" : ""- - 0"", ""1c"" : ""15 Americanized German"", ""2m"" : "" -8 40-65 "", ""0"" : ""Bergen County, New Jersey"", ""2f"" : "" 65%"", ""2l"" : ""44-70 "", ""4b"" : ""9"", ""72"" : ""54.1"", ""4a"" : ""11",5.163132,69.470673,0.011266,15.030698,18.521062,14.051104,66.770403,33.229596,0,89.338021,10.661978,99.999999,0,99.624912,0.029396,0.000044,1
588,Polygon,5,4918,NJ,Bergen Co., ,C37,C,7361,"{ ""2a"" : ""7-8 rm singles "", ""2p"" : "" Firm"", ""2o"" : ""Good "", ""2n"" : ""40-60   1939 -"", ""4a"" : ""6"", ""2m"" : ""  11 40-60"", ""4b"" : ""10"", ""2l"" : "" 35-55"", ""2k"" : ""Firm "", ""2j"" : "" None"", ""5"" : ""2"", ""2i"" : ""  1939 0 4500-7000"", ""5a"" : ""0"", ""2h"" : "" 4500-7000 -8",26.385419,40.899353,0.019887,13.547249,30.939419,12.071798,39.204763,60.795235,0.413562,71.496341,28.503657,99.298058,0.70194,87.834268,0.034969,0.000047,0
589,Polygon,6,4919,NJ,Bergen Co., ,C38,C,7362,"{ ""5b"" : ""32"", ""2k"" : "" Firm"", ""2p"" : ""Firm "", ""2d"" : "" Good"", ""10"" : ""B90"", ""2j"" : ""Fair "", ""71"" : ""9"", ""5a"" : ""2"", ""2b"" : "" Frame"", ""2i"" : ""3500-6000 0 1939  "", ""2h"" : ""  -9 3500-6000"", ""1a"" : "" Slowly "", ""6"" : ""Limited except for new construct. "", ""2c",25.63627,48.005291,0.016269,13.896502,15.865641,5.204221,68.383056,31.616942,0.055079,78.153422,21.846576,99.881464,0.118535,96.206194,0.052964,0.000145,1
590,Polygon,5,4920,NJ,Bergen Co., ,C39,C,7348,"{ ""2g"" : "" 4400-8000"", ""5"" : ""2"", ""2a"" : "" 5-6 rm singles & bungalows"", ""1e"" : ""No"", ""1a"" : ""  Yes"", ""6"" : ""Limited"", ""2f"" : "" 45%"", ""2e"" : ""95% "", ""5b"" : ""4"", ""2l"" : ""30-45 "", ""2"" : "" "", ""9"" : ""3rd C-39 3-1-39 Hackensack"", ""2d"" : "" Fair and good"", ""8"" :",22.802424,39.76871,0.008898,26.455304,26.604898,14.08068,39.374548,60.62544,0,72.89817,27.101818,99.51954,0.480448,97.447818,0.050058,0.000067,0
591,Polygon,2,4921,NJ,Bergen Co., ,C4,C,7365,"{ ""3"" : ""Singles $6000 10 Moderately"", ""2a"" : "" 4-8 rm singles & bungalows"", ""5b"" : ""15"", ""72"" : ""46.7"", ""2b"" : ""Frame "", ""4a"" : ""6"", ""2m"" : ""30-45   15"", ""8"" : ""Rolling and hilly with few trees. Stream runs through area. Some smal shops near center of a",0.095704,80.628705,0,16.052627,10.629514,3.541032,82.580271,17.419732,0,79.736371,20.263632,96.9083,3.091703,99.416446,0.121462,0.000464,0
592,Polygon,4,4922,NJ,Bergen Co., ,C40,C,7349,"{ ""10"" : ""B92"", ""2p"" : "" Weak"", ""5"" : ""2"", ""2c"" : ""25-60 years "", ""8"" : ""Flat, Business along Main Street. Heavy traffic Main Street and Union Street. Park adjacent to area on east along Hackensack River. Heavy traffic along River St. also. Convenient ra",30.934704,53.247247,0.22154,6.087821,33.211896,19.207911,18.020049,81.979952,0.04559,64.200412,35.799588,99.723565,0.276436,94.131825,0.024056,0.000036,1
593,Polygon,3,4923,NJ,Bergen Co., ,C41,C,7364,"{ ""5b"" : ""16"", ""0"" : ""Berg County, New Jersey"", ""10"" : ""B93"", ""1a"" : "" Yes "", ""1b"" : ""Clerks, laborers, mixed population"", ""1c"" : ""50 Mixed"", ""1d"" : ""1"", ""1e"" : ""No"", ""2"" : "" "", ""2a"" : "" 5-7 rm singles"", ""2b"" : ""Frame "", ""2c"" : "" 20-40 yrs."", ""2d"" : ""Fai",22.076159,56.700203,0.435787,9.422624,28.334881,5.823932,63.170667,36.829336,0,85.684093,14.31591,100.000003,0,89.597986,0.055269,0.000092,1
594,Polygon,7,4924,NJ,Bergen Co., ,C42,C,7387,"{ ""8"" : ""High and slightly rolling. High school in area. Grade school in area. That portion east of the railroad tracks is more desirable than on the west side. Scattering of old and larger houses through area. Good transportation via West Shore railroad",1.747695,55.30064,0,36.887269,13.042879,4.613622,78.833999,21.166007,0.962571,84.077662,15.922344,100.000006,0,97.104915,0.18779,0.000665,1
595,Polygon,5,4925,NJ,Bergen Co., ,C43,C,7393,"{ ""1e"" : ""None "", ""5a"" : ""0"", ""2m"" : ""50-75   -"", ""2a"" : "" 1-family 6-8 rms, houses"", ""2f"" : "" 95%"", ""4b"" : ""8"", ""2l"" : ""50-75  "", ""1d"" : ""0"", ""2k"" : "" Static "", ""2o"" : ""Fair- up to $75  "", ""4a"" : ""2"", ""2c"" : ""25 yrs. and over  "", ""2j"" : ""Fair $8500  "",",1.747695,55.30064,0,36.887269,13.042879,4.613622,78.833999,21.166007,0.962571,84.077662,15.922344,100.000006,0,97.104915,0.082566,0.000169,1
596,Polygon,9,4926,NJ,Bergen Co., ,C44,C,7400,"{ ""5a"" : ""0"", ""2j"" : ""$5000 Fair  "", ""2m"" : ""40-55   12"", ""2o"" : "" Up to $45 Good "", ""2n"" : ""1939 40-55    -"", ""71"" : ""9"", ""2p"" : ""Static  "", ""2k"" : ""Firm  "", ""1a"" : ""  Yes"", ""9"" : ""Teaneck  C-44 1-1-39 3rd+"", ""6"" : ""Limited"", ""10"" : ""B203"", ""8"" : ""Low,",17.314321,22.826229,0,51.76755,11.642369,1.92571,92.031941,7.96805,0.00319,97.938426,2.061565,99.996801,0.00319,99.331737,0.100542,0.000274,1
597,Polygon,3,4927,NJ,Bergen Co., ,C45,C,7412,"{ ""10"" : ""B204"", ""2c"" : ""12-20 years  "", ""2d"" : "" Poor "", ""2e"" : "" 98%"", ""2"" : "" 100"", ""1e"" : ""None "", ""2a"" : "" 1-family 5-7 rms Houses and bungalows "", ""2b"" : ""Frame & stucco "", ""2f"" : "" 85%"", ""2g"" : "" 3000-4500"", ""1d"" : ""0"", ""1c"" : ""Italian & Polish  3",11.522492,71.884431,0.116672,8.216636,19.924905,1.769198,85.522406,14.477603,0,96.857221,3.142788,100.000009,0,90.947316,0.043863,0.000089,1
598,Polygon,7,4928,NJ,Bergen Co., ,C46,C,7396,"{ ""3"" : ""0 - -"", ""2d"" : ""Fair to good Good"", ""1d"" : ""0"", ""5a"" : ""0"", ""2k"" : ""Down Down"", ""2f"" : ""70% 70%"", ""4a"" : ""4"", ""9"" : ""C-46 2-1-39 Englewood 3rd"", ""2n"" : ""50 - 70 35 - 70 0 - 1939"", ""5b"" : ""3"", ""2l"" : ""35 - 70 50 - 75"", ""1b"" : ""Clerks, white colla",1.747695,55.30064,0,36.887269,13.042879,4.613622,78.833999,21.166007,0.962571,84.077662,15.922344,100.000006,0,97.104915,0.078493,0.000138,1
599,Polygon,5,4929,NJ,Bergen Co., ,C47,C,7399,"{ ""4b"" : ""5"", ""2f"" : "" 60%"", ""2k"" : ""Firm "", ""2e"" : ""90% "", ""2l"" : "" 20 - 35"", ""2d"" : ""Fair "", ""2m"" : ""-   20 - 35"", ""2c"" : "" 20-25 yrs."", ""2b"" : "" Frame"", ""2n"" : ""- 20 - 35 1939  "", ""2o"" : "" Fair"", ""72"" : ""45.7"", ""2a"" : ""5-6 rms singles "", ""2"" : "" "", ""2",36.887416,30.362382,0.033561,14.477034,28.033769,3.814111,68.283102,31.716898,0.086993,83.991611,16.008388,99.913007,0.086993,95.239175,0.043366,0.000061,1
600,Polygon,2,4930,NJ,Bergen Co., ,C48,C,7317,"{ ""1a"" : "" Yes "", ""0"" : """", ""10"" : ""B 74"", ""13"" : ""Stable"", ""1b"" : ""Small business, laborers and mill workers"", ""1c"" : ""Hungarian, Polish, Slay 85"", ""1d"" : ""0"", ""1e"" : ""Not at present"", ""2"" : "" 60"", ""2a"" : ""5-5 rm 2-family - 2 deckers 5-6 rm singles"", ""2",14.224357,70.514505,0.00005,8.186554,23.306766,13.300923,59.845152,40.154854,0.029763,75.295846,24.704161,100.000006,0,97.355061,0.039715,0.000095,1
601,Polygon,1,4931,NJ,Bergen Co., ,C49,C,7319,"{ ""10"" : ""B 75"", ""9"" : ""C-49 Garfield 3-1-39 3rd"", ""8"" : ""Area is hilly and very high at north central part, and very little built up at that part. It consists of 4 sections separated by industrial and business areas. Bounded on the west by a railroad, i",7.730876,81.5458,0,3.585956,34.464635,12.486269,49.485307,50.514705,0,93.275218,6.724794,100.000012,0,92.052277,0.071955,0.000079,1
602,Polygon,2,4932,NJ,Bergen Co., ,C5,C,7368,"{ ""2p"" : ""Weak "", ""5a"" : ""1"", ""5"" : ""2"", ""2m"" : "" 25-35 9 "", ""2o"" : ""Poor "", ""2n"" : "" -  25-35 1939"", ""9"" : ""3rd Hillsdale \""Hillsdale Manor\""  1-1-39 C-5"", ""10"" : ""B108"", ""71"" : ""9"", ""72"" : ""44.8"", ""2f"" : "" 60%"", ""0"" : ""Bergen County, New Jersey"", ""2l""",1.163955,90.297273,0,5.571111,7.040971,1.476032,86.662152,13.337851,0,89.616585,10.383418,99.965133,0.03487,86.96942,0.039492,0.000069,1
603,Polygon,1,4933,NJ,Bergen Co., ,C50,C,7318,"{ ""1b"" : ""Laborers and mill hands"", ""2d"" : ""Fair Fair"", ""2e"" : ""95% 95%"", ""2n"" : ""20 - 28 1939 15 - 30  0 -8"", ""2p"" : ""Firm Firm"", ""2j"" : ""None None"", ""2f"" : ""65% 70%"", ""2g"" : ""1500-3000 2500-4000"", ""2i"" : ""-9 -8 1939 2500-4000 1500-3000"", ""2h"" : ""10+ 17",1.439471,89.676976,0.013084,2.084091,41.133806,14.183198,47.885125,52.114873,0.175734,93.608164,6.391833,99.817875,0.182122,96.966282,0.05505,0.00008,1
604,Polygon,3,4934,NJ,Bergen Co., ,C51,C,7322,"{ ""4b"" : ""51"", ""2a"" : ""5-7 rm singles & bungalows  "", ""2b"" : "" Frame"", ""9"" : ""3-1-39 C-51 Lodi 3rd"", ""0"" : ""Bergen County, New Jersey"", ""72"" : ""65.8"", ""2"" : "" "", ""1c"" : ""50 Italian"", ""4a"" : ""8"", ""10"" : ""B123"", ""6"" : ""Limited"", ""1b"" : ""Mechanics, clerks,",5.85376,77.283005,0.165554,9.209247,18.064714,6.784633,71.010225,28.98978,0,89.188212,10.811793,99.999905,0.0001,91.997666,0.06835,0.000121,1
605,Polygon,3,4935,NJ,Bergen Co., ,C52,C,7324,"{ ""2o"" : ""None "", ""4b"" : ""8"", ""2n"" : ""- 15-25   1939"", ""1e"" : ""No"", ""5"" : ""2"", ""1d"" : ""0"", ""6"" : ""None"", ""2f"" : "" 80%"", ""2h"" : ""1500-3000  0 "", ""1a"" : ""Yes  "", ""1b"" : ""Laborers, milk truck drivers, seasonal workers"", ""5b"" : ""0"", ""8"" : ""Sloping upward to",5.85376,77.283005,0.165554,9.209247,18.064714,6.784633,71.010225,28.98978,0,89.188212,10.811793,99.999905,0.0001,91.997666,0.081167,0.000225,1
606,Polygon,4,4936,NJ,Bergen Co., ,C53,C,7415,"{ ""2k"" : ""Weak "", ""2j"" : ""None for old houses "", ""2f"" : "" 80%"", ""2i"" : ""4000-6000  1939  -"", ""2h"" : ""  - 4000-6000"", ""10"" : ""B160"", ""1e"" : ""None"", ""2g"" : "" 4000-6000"", ""1a"" : "" Slowly "", ""5a"" : """", ""1d"" : ""0"", ""4b"" : ""64"", ""5"" : """", ""2"" : "" "", ""3"" : ""Mod",15.260386,52.110035,2.962509,7.632029,41.844059,13.183482,70.768223,29.231774,0,84.262452,15.737545,99.373919,0.626078,93.197527,0.082963,0.000239,0
607,Polygon,2,4937,NJ,Bergen Co., ,C54,C,7416,"{ ""2e"" : ""92% "", ""72"" : ""61.2"", ""2o"" : ""Fair "", ""5"" : ""2"", ""2a"" : "" 5-6 rm singles & cottages"", ""5a"" : ""0"", ""2"" : "" "", ""2i"" : ""2500-4000  1939  -"", ""2g"" : "" 2500-4000"", ""4a"" : ""5"", ""2n"" : "" -  20-35 1939"", ""6"" : ""None"", ""2d"" : ""Fair  "", ""8"" : ""Slight dow",3.95699,70.269254,0.187646,9.502533,45.542721,9.307664,53.024409,46.975601,0,93.593178,6.406832,99.135272,0.864738,93.932841,0.025599,0.000034,0
608,Polygon,5,4938,NJ,Bergen Co., ,C55,C,7418,"{ ""5"" : ""2"", ""2a"" : ""5-7 rm singles "", ""5b"" : ""13"", ""2"" : "" "", ""5a"" : ""0"", ""2b"" : ""Frame  "", ""0"" : ""Bergen County, New Jersey"", ""1d"" : """", ""8"" : ""Broad Ave. is the backbone with land sloping upward to east and downward to west from this main thoroughfare",1.025502,40.465881,0,52.377543,11.807019,1.298442,78.004052,21.99595,0,94.933767,5.066236,100.000002,0,95.594614,0.084148,0.000175,1
609,Polygon,5,4939,NJ,Bergen Co., ,C56,C,7430,"{ ""2e"" : "" 90%"", ""1c"" : "" 0"", ""9"" : ""Ft. Lee C-56 3rd + 2-1-39"", ""2l"" : ""50 - 65 "", ""2k"" : ""Static "", ""4b"" : ""6"", ""1a"" : ""Yes  "", ""5b"" : ""3"", ""2p"" : "" Static"", ""1d"" : ""0"", ""2j"" : ""Slow - up to $65 "", ""10"" : ""B 69"", ""4a"" : ""0"", ""2m"" : ""-   50 - 65"", ""8"" :",3.05653,51.270351,1.122504,42.438255,12.343617,6.16584,78.629156,21.370837,0.60638,52.638448,47.361545,98.472181,1.527811,94.715788,0.023489,0.000034,0
610,Polygon,4,4940,NJ,Bergen Co., ,C57,C,7422,"{ ""1c"" : ""30 Italian"", ""2e"" : ""98% 98%"", ""9"" : ""3-1-39 3rd C-57 Ft. Lee"", ""2c"" : ""10-40 yrs 10-40 yrs."", ""1b"" : ""Working class, laborers and clerks"", ""2j"" : ""Slight up to $8000 Slight $5000"", ""2a"" : ""1-family 5-6 rms 2 1/2 story houses  2-family 5-6 rm h",0,72.945242,0,17.824175,25.5473,0,73.423359,26.57664,0,66.095329,33.90467,99.998068,0.001931,99.979075,0.151793,0.000297,1
611,Polygon,3,4941,NJ,Bergen Co., ,C58,C,7328,"{ ""2j"" : ""Poor "", ""10"" : ""B224"", ""2h"" : ""4000-5500 10  "", ""9"" : ""Woodridge 3rd 4-1-39 C-58"", ""2c"" : "" 25 yrs. "", ""2f"" : ""80% "", ""2n"" : ""30-50   1939 -"", ""71"" : ""9"", ""6"" : ""Limited"", ""2k"" : ""Weak "", ""5b"" : ""7"", ""5a"" : ""1"", ""2i"" : ""4000-5500  -  1939"", ""5""",7.965469,70.453931,0,20.7964,7.16375,3.237499,45.319941,54.68007,2.983254,79.524224,20.475787,100.000011,0,99.858532,0.031169,0.000049,1
612,Polygon,1,4942,NJ,Bergen Co., ,C59,C,7345,"{ ""1d"" : ""0"", ""9"" : ""C-59 4-1-39 3rd-  Little Ferry"", ""8"" : ""Flat, about on meadow level. Few trees. Very few houses with cellars, due to proximity of underground water and floods. The Borough has a very high tax rate, no scenic advantages, lies nearly s",3.272023,64.642831,0.000936,19.132998,36.600953,7.121089,45.207045,54.792964,0.213828,86.223904,13.776105,99.130962,0.869046,94.062287,0.071694,0.000257,0
613,Polygon,5,4943,NJ,Bergen Co., ,C6,C,7370,"{ ""2a"" : ""4-7 rm singles & bungalows "", ""2p"" : ""Firm "", ""2f"" : ""70% "", ""2e"" : ""90% "", ""0"" : ""Bergen County, New Jersey"", ""1a"" : ""Yes  "", ""2o"" : "" Fair"", ""10"" : ""B109"", ""1b"" : ""White collar, clerks, commuters"", ""5b"" : ""10"", ""4a"" : ""6"", ""2g"" : ""4500-6000 """,0.862283,83.083037,0,9.148367,21.068266,3.632763,71.723006,28.276995,0.079892,84.196003,15.803998,100.000001,0,93.766542,0.059957,0.000077,1
614,Polygon,4,4944,NJ,Bergen Co., ,C60,C,7421,"{ ""2p"" : "" Firm"", ""2a"" : ""5-6 rm singles & bungalows "", ""2"" : "" "", ""2c"" : ""15-20 yrs.  "", ""2b"" : "" Frame"", ""1e"" : ""No"", ""2e"" : "" 95%"", ""2f"" : "" 70%"", ""1d"" : ""0"", ""2i"" : "" 1939 5000-6500 - "", ""1c"" : ""Italian and Jewish 12"", ""2j"" : ""Very slight "", ""2h"" : """,4.242447,46.270685,0.086716,39.778567,14.94003,4.888627,64.148526,35.85148,0,82.561168,17.438839,100.000007,0,94.145333,0.081645,0.000173,1
615,Polygon,5,4945,NJ,Bergen Co., ,C61,C,7431,"{ ""71"" : ""9"", ""0"" : ""Bergen County, New Jersey"", ""10"" : ""B157"", ""1a"" : ""  Very slowly"", ""1b"" : ""Clerks, small business men"", ""1c"" : "" "", ""1d"" : ""0"", ""1e"" : """", ""2"" : ""88 12"", ""2a"" : ""6-7 rm singles 10-14 rm singles"", ""8"" : ""A ridge running from northeast",2.015392,28.775526,0.30475,59.886683,18.328588,11.671485,40.745896,59.254114,0,57.759654,42.240356,98.615111,1.384899,97.229292,0.05295,0.000098,0
616,Polygon,7,4946,NJ,Bergen Co., ,C62,C,7432,"{ ""2b"" : "" Frame"", ""9"" : ""Ridgefield  4-1-39 C-62 3rd-"", ""8"" : ""Low along Shaler Blvd. at west extremity of area. Land covered with brush and scrub here where not built up. Thence steep brush covered slope upward to the eastern extremity- Bergen Ave. Hig",5.373844,67.92489,1.511316,4.303912,26.233625,4.848824,54.28145,45.718549,0,81.215677,18.784322,99.999999,0,94.808378,0.051463,0.00015,1
617,Polygon,7,4947,NJ,Bergen Co., ,C63,C,7433,"{ ""6"" : ""Ample"", ""4a"" : ""16"", ""2m"" : ""- 40 - 60  - 40 - 60 "", ""9"" : ""4-1-39 3rd +  C-63 Cliffside Park"", ""8"" : ""Rolling west of Anderson; flat east of Anderson. High wooded, rocky. Building construction accordingly expensive. 3 main arteries traversing a",3.05653,51.270351,1.122504,42.438255,12.343617,6.16584,78.629156,21.370837,0.60638,52.638448,47.361545,98.472181,1.527811,94.715788,0.043696,0.000052,0
618,Polygon,5,4948,NJ,Bergen Co., ,C64,C,7440,"{ ""2m"" : ""35 - 45 - - 30 - 45"", ""2a"" : ""1-family 6-5 rms, houses 2-family 5-5 rms, 2-story "", ""2p"" : ""Static Static"", ""2"" : ""50 50"", ""72"" : ""56.3"", ""2l"" : ""35 - 45 30 - 45"", ""2h"" : ""- - 5000-10,000 4000-7500"", ""1e"" : ""No"", ""1d"" : ""0"", ""1c"" : ""Italian 35""",8.370853,44.317606,0.00203,8.838971,58.872875,12.973748,23.391365,76.60863,0,84.842595,15.157401,99.986771,0.013225,98.230509,0.019194,0.000019,1
619,Polygon,3,4949,NJ,Bergen Co., ,C65,C,7437,"{ ""0"" : ""Bergen County, New Jersey"", ""2m"" : ""35 - 50   - "", ""2e"" : "" 95%"", ""2o"" : "" Good - up to $45"", ""2p"" : ""Static  "", ""2d"" : "" Good"", ""3"" : ""0 - -"", ""2c"" : "" 10-25"", ""2k"" : "" Static "", ""2b"" : ""Frame "", ""2a"" : "" 1-family 6-7 rms, house"", ""4a"" : ""5"", """,3.068543,63.627408,0.219698,22.284845,20.527647,10.809137,84.834119,15.165874,0,63.040662,36.95933,99.869169,0.130823,97.14916,0.016807,0.000014,1
620,Polygon,3,4950,NJ,Bergen Co., ,C66,C,7435,"{ ""4a"" : ""2"", ""2h"" : ""5000-9000 -  "", ""10"" : ""B 18"", ""2o"" : ""Good $40  "", ""2l"" : "" 35 - 50 "", ""1c"" : ""Italian 90"", ""2k"" : ""Down "", ""2f"" : ""70% "", ""1e"" : ""None"", ""8"" : ""Rolling - high, treeless, rocky. Bounded by Anderson and Palisade Aves. which are buil",3.068543,63.627408,0.219698,22.284845,20.527647,10.809137,84.834119,15.165874,0,63.040662,36.95933,99.869169,0.130823,97.14916,0.009847,0.000007,1
