OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
467,Polygon,2,1570,GA,Columbus,Brookhaven,C8,C,4025,"{ ""5f"" : ""Practically none"", ""5d"" : "" No"", ""10c"" : ""Good"", ""5b"" : ""350 to 1,800"", ""3"" : ""Electricity and city water in all except Benning Park and Andrews Survey."", ""5c"" : "" None"", ""11b"" : ""$35,000 (about 25)"", ""12a"" : ""Limited"", ""8b"" : ""100"", ""8a"" : ""15",96.784152,2.543469,0.427879,0,0.001642,37.185897,33.739677,66.260325,1.093372,67.533805,32.466197,97.297921,2.702081,57.702512,0.021821,0.000018,0
468,Polygon,2,1571,GA,Columbus,"Andrews Woods, Survey, and Benning Park",C9,C,4038,"{ ""8a"" : ""15"", ""4"" : ""Only street is State Highway, which traverses the area. Distance from city, along with inadequate bus transportation, schools and churches. No gas. Restrictions virtually disregarded. Surface toilets in all except Andrews Woods. Pro",98.416263,0.787336,0,0,0.673869,40.889454,24.584702,75.415291,3.437675,58.611397,41.388596,99.894794,0.105199,28.961251,0.037756,0.000047,1
469,Polygon,3,1572,GA,Columbus,Old South Commons,D1,D,4040,"{ ""6a"" : ""1-story 3-room singles"", ""7"" : ""$4 to 25 $500 300 to 2,000 7 $300 to 2,500 5 to 25 4 to 20 60% 76% 28-'29 380 250 to 1,500 78% 61%  100 5.5 100 28-'29 32-'33 $9 300"", ""13"" : ""Downward D-1 and 3; static for Negroes in D-4 and 5."", ""5f"" : ""Many,",42.62982,47.637641,0.056348,0.912159,4.916924,28.885482,17.960501,82.039495,0,84.270741,15.729254,96.148764,3.851232,42.642626,0.076471,0.000146,0
470,Polygon,5,1573,GA,Columbus,"Old North Highlands, North Columbus, etc.",D2,D,4041,"{ ""5c"" : "" None"", ""7"" : ""$800 50% 400  61% 600 100 28-'29 $9 32-'33 4 to 20 200 to 1,500 300 to 2,500 75% 100 4 to 15 28-'29 5.50 $400 to 2,500 7 78% $5 to 20"", ""4"" : ""No zoning, but deeds contain racial restrictions. Less than 3% of streets are paved. S",48.876472,38.302604,0,0,4.456644,31.827989,31.823413,68.176584,0,74.910309,25.089688,99.140657,0.85934,90.14153,0.164148,0.000328,0
471,Polygon,5,1574,GA,Columbus,"Rosehill, East Highlands and Jordan City",D3,D,4045,"{ ""2"" : ""These areas contain portions of Old South Commons (D-1); eastern portion of Rosehill, western portion of East Highlands and Jordan City (D-3); Bottoms (D-4); Keys Quarter, Radcliff, and Brookville (D-5), portions of which areas are outside of th",34.442005,55.798953,0.050664,5.583708,3.864946,13.529043,47.35536,52.644637,2.086775,76.546899,23.453097,99.481545,0.518452,84.927493,0.102343,0.000169,0
472,Polygon,4,1575,GA,Columbus,Bottoms,D4,D,4037,"{ ""13"" : ""Downward D-1 and 3; static for Negroes in D-4 and 5."", ""5c"" : ""None "", ""12a"" : ""Very Limited (a)"", ""11b"" : ""$15,000 (about 20) All in D-4 and D-5"", ""1"" : ""D-1, 3, 4, 5 Hazardous Columbus, Georgia"", ""2"" : ""These areas contain portions of Old Sou",54.47205,44.32582,0,0.000827,3.599403,23.581082,33.565249,66.434753,0,77.323083,22.67692,96.995789,3.004213,49.534903,0.096421,0.000119,0
473,Polygon,3,1576,GA,Columbus,"Keys Quarter, Radcliff and Brookville",D5,D,4026,"{ ""6b"" : ""Frame"", ""5e"" : ""None"", ""5f"" : ""Many, but decreasing"", ""5c"" : "" None"", ""6a"" : ""1-story 3-room singles"", ""4"" : ""No zoning, building restrictions, or sewerage. Only about 3% of streets paved (thoroughfares which traverse the area). Vandalism prese",89.286171,8.186516,0.06283,0.052847,2.493792,33.635999,34.833247,65.166747,0.287098,91.918493,8.081502,97.25905,2.740945,24.405884,0.038843,0.000055,0
474,Polygon,2,1577,GA,Macon,Shirley Hills,A1,A,4082,"{ ""9b"" : ""$15,000 2 story singles"", ""10a"" : ""Not rental area"", ""5c"" : "" None"", ""5d"" : "" No"", ""5e"" : ""None"", ""5f"" : ""None"", ""5g"" : ""Moderately "", ""11b"" : ""A-1 , 5 for $60,000 good; A-2, 3 for 40,000, 8 for 100,000"", ""5a"" : ""Executives, business and profes",12.019975,87.455338,0,0.143262,0,22.497101,76.628827,23.371172,0,96.613252,3.386747,91.647683,8.352317,85.268015,0.034509,0.000067,0
475,Polygon,5,1578,GA,Macon,Stanislaus,A2,A,4053,"{ ""12b"" : ""Ample"", ""15"" : ""Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtors; also, personal inspection by Field Agent 7 June 12"", ""5a"" : ""Executives, business and professional men"", ""10b"" : ""Only 2 rental units available"", ""7"" : ""110% $9,",31.649351,67.600265,0,0.104619,0.627717,26.493073,28.556626,71.443374,0.025003,81.61292,18.38708,95.630722,4.369279,18.199388,0.016942,0.000016,0
476,Polygon,5,1579,GA,Macon,"Inglesdide, Ingleside Addtion, etc.",B1,B,4087,"{ ""12a"" : ""Ample"", ""6d"" : ""Good"", ""10c"" : ""Good"", ""9a"" : ""Good"", ""6b"" : ""Brick veneer"", ""5d"" : ""No "", ""11a"" : ""2 story $10,000 singles"", ""5a"" : ""Business men; some executives"", ""5g"" : "" Normally"", ""8a"" : ""55%"", ""3"" : ""Proximity to good grade schools and",34.231269,56.829323,0,2.833099,1.940947,7.101044,57.28337,42.716627,0.883905,71.102513,28.897484,99.999997,0,93.000859,0.058954,0.000103,1
477,Polygon,5,1580,GA,Macon,De Soto Park,B2,B,4054,"{ ""4"" : ""Only Vineville Avenue paved in B-2. Special sewer and garbage disposal charges in B-2, as well as inadequate fire and police protection. Proximity to railroad, lumber mill and cotton mills (all across tracks). Georgia Academy for Blind near B-2",31.649351,67.600265,0,0.104619,0.627717,26.493073,28.556626,71.443374,0.025003,81.61292,18.38708,95.630722,4.369279,18.199388,0.01733,0.000014,0
478,Polygon,2,1581,GA,Macon,Beverly Place,B3,B,4062,"{ ""15"" : ""June 14 Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtors; also, personal inspection by Field Agent 7"", ""14"" : ""Homes along Texas Avenue in B-2 are not as high type as remainder of area"", ""8b"" : ""100%"", ""6c"" : ""B-2 - 10 years, B-",36.116072,63.485424,0.376963,0,0,28.698285,28.515394,71.484606,0.292797,83.786523,16.213477,93.472105,6.527895,22.419132,0.011025,0.000007,0
479,Polygon,6,1582,GA,Macon,"Old Davis, Calloway, and English",B4,B,4060,"{ ""15"" : ""June 14 Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtors; also, personal inspection by Field Agent 7"", ""9a"" : ""Good"", ""12a"" : ""Ample on restricted basis"", ""3"" : ""Proximity to schools, churches, and community business centers. Go",31.649351,67.600265,0,0.104619,0.627717,26.493073,28.556626,71.443374,0.025003,81.61292,18.38708,95.630722,4.369279,18.199388,0.046136,0.000041,0
480,Polygon,3,1583,GA,Macon,North Highlands,B5,B,4083,"{ ""2"" : ""Known as the best section of North Highlands. Land is level and rolling. There are about 115 houses in this area."", ""14"" : ""Northern portion of red area D-10 abutting eastern portion of B-5 is undeveloped and probability of utilization for resid",12.019975,87.455338,0,0.143262,0,22.497101,76.628827,23.371172,0,96.613252,3.386747,91.647683,8.352317,85.268015,0.038878,0.000039,0
481,Polygon,4,1584,GA,Macon,Cherokee Heights and Cherokee Gardens,B6,B,4056,"{ ""10c"" : ""Good"", ""8a"" : ""85%"", ""10a"" : ""Good"", ""12a"" : ""Ample on restricted basis"", ""6d"" : ""Fair"", ""6c"" : ""10 years"", ""14"" : ""Cherokee Gardens is newer section than Cherokee Heights and contains houses of less substantial construction, but has greater s",76.206187,14.826109,1.297524,0.563074,0,28.125066,33.757876,66.242115,1.007822,84.815948,15.184043,70.8398,29.160191,97.392337,0.030598,0.00003,0
482,Polygon,5,1585,GA,Macon,Vineville,C1,C,4061,"{ ""9a"" : ""Fair only"", ""14"" : ""In C-2, from Cleveland Avenue south and east, embracing both sides of English and Oak Haven Avenues, houses are very old and poorly maintained. This, plus adverse influence of Atlantic Cotton Mills, warrants D grade rating.",36.116072,63.485424,0.376963,0,0,28.698285,28.515394,71.484606,0.292797,83.786523,16.213477,93.472105,6.527895,22.419132,0.046139,0.000038,0
483,Polygon,4,1586,GA,Macon,Tatnall Square,C10,C,4072,"{ ""7"" : ""$3,500-$6,500 1928 67% $45 110% $40-$65 1932-33 $30 $5,000 1928 $3,000-$6,000 $3,000 110% $4,000-$7,500 60% $30-$50 $27.50-$50 $27.50 61% 70% 1937 $3,500"", ""6c"" : ""30 years"", ""9a"" : ""Fair"", ""6a"" : ""2 story singles"", ""13"" : ""Very slowly downward""",46.841576,52.842949,0.221761,0.071255,2.863605,53.134639,30.96295,69.037055,0.503177,61.467871,38.532134,96.118909,3.881096,62.23726,0.020535,0.000008,0
484,Polygon,3,1587,GA,Macon,Ingleside,C11,C,4088,"{ ""4"" : ""No churches. No city sewerage (septic tanks) in C-12. Only paved street in Forsyth Road (18 ft. wide) No deed restrictions in C-12. No zoning in either area - neither is there any supervision over quality of construction. Distance from high scho",34.231269,56.829323,0,2.833099,1.940947,7.101044,57.28337,42.716627,0.883905,71.102513,28.897484,99.999997,0,93.000859,0.022464,0.000013,1
485,Polygon,3,1588,GA,Macon,Parkwood,C12,C,4086,"{ ""6b"" : ""Frame"", ""8a"" : ""50%"", ""7"" : ""1932-33 61% $3,000-$5,500 $30 $25-$35 67% $30-$45 110% 63% $2,750 1928 110% $2,000-$4,500 $25-$30 1937 $2,000-$5,000 1928 $4,500 $40 $3,000 75% $25"", ""9b"" : ""1 story $3,000 singles"", ""8c"" : ""50%"", ""5e"" : ""Lower grad",34.231269,56.829323,0,2.833099,1.940947,7.101044,57.28337,42.716627,0.883905,71.102513,28.897484,99.999997,0,93.000859,0.020799,0.000021,1
486,Polygon,3,1589,GA,Macon,North Highlands,C13,C,4084,"{ ""6b"" : ""Frame"", ""9b"" : ""1 story $3,000 singles"", ""9c"" : ""Poor"", ""12a"" : ""(a)"", ""11a"" : ""1 story frame singles"", ""1"" : ""Macon, Georgia C C-13"", ""8c"" : ""55%"", ""6a"" : ""1 story singles"", ""14"" : ""(a) Limited except Title II. In Curry Place portion of this a",45.623261,52.738805,0,0.736462,0,27.359152,37.456494,62.5435,0,84.157002,15.842992,94.6005,5.399494,30.65927,0.043238,0.000045,0
487,Polygon,2,1590,GA,Macon,Cabin Heights,C14,C,4051,"{ ""14"" : ""This area serves definite useful purpose for home seekers in low income group. Future trend of desirability is dependent upon maintenance of properties within the area."", ""4"" : ""Portion of this area has no city sewerage and no police or fire pr",87.142408,8.343193,1.341066,0,1.341066,40.393171,29.574358,70.425646,0,81.830436,18.169568,93.189224,6.810781,31.128079,0.038585,0.000079,0
488,Polygon,4,1591,GA,Macon,Lynmore Place,C15,C,4077,"{ ""14"" : ""(a) On account of poor repair condition. (b) Very limited, except Title II. Foreclosure ratio in this area heaviest of any in city. Subdivision started in 1926 and developers erected several B.V. residences to stimulate sale of lots; however, s",90.598636,6.331732,0,0,0.850711,27.541589,41.610895,58.389106,0.11666,92.190592,7.809409,83.527467,16.472534,3.210663,0.033809,0.000055,0
489,Polygon,3,1592,GA,Macon,Mikado Place,C16,C,4078,"{ ""1"" : ""C-16 C Macon"", ""11a"" : ""None"", ""7"" : ""80% 110% 1928 110% 1928 80% $20 $17.50-$25.00 67% $2,000 $1,800-$2,500 1937 $20 $15-$22.50 67% $2,000 $1,500-$2,500 1932-33 $25 $20-$30 $3,000 $2,000-$3,750"", ""11b"" : ""None"", ""12b"" : ""Limited"", ""10c"" : ""Good",90.598636,6.331732,0,0,0.850711,27.541589,41.610895,58.389106,0.11666,92.190592,7.809409,83.527467,16.472534,3.210663,0.037851,0.000051,0
490,Polygon,4,1593,GA,Macon,Vineville,C2,C,4059,"{ ""4"" : ""About 30% of streets paved. No deed restrictions and no zoning ordinances. Encroachment of tourist homes and filling stations along Vineville Avenue and heavy traffic conditions. Infiltration of lower income group. Many large two-story frame hou",31.649351,67.600265,0,0.104619,0.627717,26.493073,28.556626,71.443374,0.025003,81.61292,18.38708,95.630722,4.369279,18.199388,0.016225,0.000011,0
491,Polygon,3,1594,GA,Macon,Vineville,C3,C,4058,"{ ""6c"" : ""30 years"", ""6b"" : ""Frame"", ""1"" : ""C-1,2,3 C Macon, Georgia "", ""10a"" : ""Fair"", ""10b"" : ""$30 singles"", ""10c"" : ""Fair"", ""11a"" : ""None"", ""11b"" : ""None"", ""12a"" : ""Ample, but restricted as to amount and for 5 years only, except Title II."", ""12b"" : ""A",40.099593,51.227154,0.445259,1.148527,7.336419,18.764648,30.239084,69.76091,0.274491,68.349883,31.650112,96.310564,3.68943,54.363013,0.025236,0.000018,0
492,Polygon,4,1595,GA,Macon,Napier Heights and Cherokee Heights,C4,C,4055,"{ ""6a"" : ""1 story singles"", ""13"" : ""C-4 slowly downward, C-5 rapidly downward"", ""3"" : ""All utilities in. Good schools, churches, playgrounds, community business centers, bus transportation facilities. Deed restrictions. C-4 is only about 12 years old."",",76.206187,14.826109,1.297524,0.563074,0,28.125066,33.757876,66.242115,1.007822,84.815948,15.184043,70.8398,29.160191,97.392337,0.045049,0.000042,0
493,Polygon,4,1596,GA,Macon,Heugunin Heights,C5,C,4057,"{ ""5g"" : "" "", ""5b"" : ""$1,500-$4,000"", ""7"" : ""$3,000-$4,500 1937 1928 $45.00 $4,500 $2,250-$4,000 110% $30.00-$42.50 83% 1932-33 $37.50 78% $35.00 78% 1928 $32.50-$50.00 $3,750 $3,500-$6,000 $3,500 83% $25.00-$40.00 110%"", ""12b"" : ""C-4, limited C-5 very l",76.206187,14.826109,1.297524,0.563074,0,28.125066,33.757876,66.242115,1.007822,84.815948,15.184043,70.8398,29.160191,97.392337,0.020882,0.000013,0
494,Polygon,4,1597,GA,Macon, ,C6,C,4064,"{ ""12a"" : ""Limited, except Title II"", ""3"" : ""All streets paved; all utilities in. Good parks, playgrounds, schools, churches, and community stores. Easy walking distance to center of city. Good scenic features."", ""5e"" : ""Lower white grade slow"", ""5c"" : """,24.580932,66.23266,1.142303,1.543346,4.387962,33.599824,22.680926,77.319075,0.072107,82.815017,17.184983,98.984222,1.015778,52.36964,0.032536,0.000028,0
495,Polygon,2,1598,GA,Macon, ,C7,C,4069,"{ ""5g"" : "" "", ""6d"" : ""Fair only"", ""10a"" : ""Good"", ""3"" : ""All streets paved; all utilities in. Good parks, playgrounds, schools, churches, and community stores. Easy walking distance to center of city. Good scenic features."", ""7"" : ""67% $50 1928 80% 110%",24.242424,72.222222,0.16835,2.609428,0.673401,50.313676,13.425345,86.574655,0,75.776398,24.223602,96.376812,3.623188,52.542373,0.007947,0.000004,0
496,Polygon,2,1599,GA,Macon, ,C8,C,4067,"{ ""6a"" : ""2 story singles (a)"", ""11b"" : ""None"", ""9a"" : ""Poor"", ""9b"" : ""2 story $4,500 singles"", ""12a"" : ""Limited, except Title II"", ""5d"" : ""No "", ""5c"" : "" None"", ""10a"" : ""Good"", ""5g"" : "" "", ""5a"" : ""Some executives, retired capitalists; business and cleri",24.242424,72.222222,0.16835,2.609428,0.673401,50.313676,13.425345,86.574655,0,75.776398,24.223602,96.376812,3.623188,52.542373,0.009765,0.000004,0
497,Polygon,4,1600,GA,Macon, ,C9,C,4070,"{ ""7"" : ""80% 1928 67% 1932-33 $4,000 $50 70% $30-$75 $35 75% 1928 $3,000-$12,000 110% 1937 $4,000-$17,000 110% $25-$75 $3,000-$15,000 $40 $6,000 $4,500 $20-$75"", ""5c"" : "" None"", ""9a"" : ""Poor"", ""6c"" : ""35 years"", ""5d"" : "" No"", ""8b"" : ""97%"", ""6b"" : ""Frame""",31.638898,67.464259,0.269277,0.486366,1.909751,45.585731,34.876415,65.123588,0,67.328553,32.67145,97.130674,2.869329,75.723898,0.009163,0.000005,0
498,Polygon,3,1601,GA,Macon,Crumps Park,D1,D,4089,"{ ""1"" : ""D Macon, Georgia D-1"", ""12a"" : ""Very limited"", ""5e"" : ""Lower income group slight"", ""6c"" : ""20-35 years"", ""2"" : ""Known as Crumps Park and contains about 75 houses. Land is level."", ""10a"" : ""Good"", ""6b"" : ""Frame"", ""6a"" : ""1 story singles"", ""10b"" :",34.231269,56.829323,0,2.833099,1.940947,7.101044,57.28337,42.716627,0.883905,71.102513,28.897484,99.999997,0,93.000859,0.027359,0.000031,1
499,Polygon,2,1602,GA,Macon,East Macon,D10,D,4085,"{ ""6a"" : ""1 story singles"", ""3"" : ""Good grade schools, stores and playgrounds. All utilities in."", ""2"" : ""Known as East Macon. Land is level and rolling."", ""4"" : ""Inadequate transportation facilities. No zoning or restrictions. Clash of social classes. S",62.778744,34.158147,0,0.658196,0.105059,34.636378,27.880367,72.119635,0,76.728423,23.271579,92.167335,7.832667,0,0.075929,0.000227,0
500,Polygon,2,1603,GA,Macon,Lynmore Estates,D11,D,4080,"{ ""13"" : ""Rapidly downward"", ""5f"" : ""Few - static"", ""14"" : ""In D-11 no sales demand or activity. This subdivision failed before it was completed. No mortgage money available from any source for loans in D-11. 50 x 200 lots sell for as low as $5 apiece."",",40.180174,54.791784,0,0,14.066161,31.010916,51.670739,48.329255,3.127094,83.881039,16.118955,75.078922,24.921072,98.208706,0.02893,0.000045,0
501,Polygon,3,1604,GA,Macon, ,D12,D,4066,"{ ""5e"" : ""Lower grade population - rapid"", ""1"" : ""D Macon, Georgia D-12"", ""5d"" : ""40% Yes"", ""5c"" : ""1% Jews and Russians"", ""5b"" : ""$500-$2,000"", ""13"" : ""Rapidly downward"", ""7"" : ""$400-$6,000 1928 $30 $1,500 $6-$25 1928 $10-$40 110% $20 $6-$25 60% $20 60%",24.580932,66.23266,1.142303,1.543346,4.387962,33.599824,22.680926,77.319075,0.072107,82.815017,17.184983,98.984222,1.015778,52.36964,0.045108,0.000051,0
502,Polygon,4,1605,GA,Macon,Pleasant Hill,D13,D,4063,"{ ""6d"" : ""Good to fair"", ""15"" : ""7 June 17 Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtor, also, personal inspection by Field Agent"", ""14"" : ""This area contains best grade negro families in the city, with result that highest negro income",44.377779,53.897841,0.337411,0.05681,1.324898,31.897968,26.456184,73.54382,0.046652,77.525516,22.474488,94.985897,5.014106,13.575099,0.052909,0.000144,0
503,Polygon,8,1606,GA,Macon,Cherokee Heights,D14,D,4052,"{ ""5f"" : ""Few - decreasing"", ""6b"" : ""Frame"", ""8c"" : ""10%"", ""5a"" : ""Laborers and domestics"", ""6c"" : ""15 years"", ""9a"" : ""None"", ""6d"" : ""Fair to poor"", ""9b"" : """", ""7"" : ""$6 $4-$8 $300-$900 60% $600 60% $4-$8 $600 $6 $300-$900 1937 60% $400-$1,500 $1,000 $8-",31.649351,67.600265,0,0.104619,0.627717,26.493073,28.556626,71.443374,0.025003,81.61292,18.38708,95.630722,4.369279,18.199388,0.05506,0.000057,0
504,Polygon,3,1607,GA,Macon,Unionville,D15,D,4074,"{ ""12a"" : ""Extremely limited"", ""4"" : ""No police or fire protection; no zoning or restrictions. Distance from schools, churches, center of city. Inadequate transportation. Vandalism bad. Difficulty of collections. No utilities except along Columbus Road a",79.70292,11.734178,0.060663,3.409576,0,21.277224,45.783026,54.216967,0.047118,77.081793,22.9182,87.579717,12.420276,84.209883,0.053757,0.000165,0
505,Polygon,1,1608,GA,Macon,Tybee Sections,D16,D,4081,"{ ""5a"" : ""Factory workers and laborers"", ""4"" : ""No paving, zoning, deed restrictions. Obnoxious odors from tannery, soap factory, fertilizer plant, city garbage incinerator and dump. Difficulty of collections. Vandalism extremely bad. Poorly maintained h",41.496599,57.142857,0,0,12.698413,29.677419,54.193548,45.806452,3.560831,82.492582,17.507418,75.074184,24.925816,100,0.024585,0.000022,0
506,Polygon,6,1609,GA,Macon, ,D2,D,4068,"{ ""5g"" : "" "", ""5b"" : ""$200-$3,000"", ""5c"" : ""Russian Jews 5%"", ""11b"" : ""None"", ""11a"" : ""None"", ""5d"" : ""Yes 50%"", ""10c"" : ""Fair only"", ""15"" : ""7 Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtor; also, personal inspection by Field Agent June",44.377779,53.897841,0.337411,0.05681,1.324898,31.897968,26.456184,73.54382,0.046652,77.525516,22.474488,94.985897,5.014106,13.575099,0.028063,0.000027,0
507,Polygon,7,1610,GA,Macon,Heugunin Heights,D3,D,4073,"{ ""10a"" : ""Fair"", ""8a"" : ""100%"", ""6a"" : ""1 story singles"", ""13"" : ""Steadily but rapidly downward"", ""8b"" : ""93%"", ""10c"" : ""Fair"", ""5a"" : ""Factory and clerical workers, laborers and skilled mechanics"", ""5f"" : ""Few - decreasing"", ""6d"" : ""Fair to poor"", ""12b",46.841576,52.842949,0.221761,0.071255,2.863605,53.134639,30.96295,69.037055,0.503177,61.467871,38.532134,96.118909,3.881096,62.23726,0.062637,0.000107,0
508,Polygon,3,1611,GA,Macon,Cherry Street,D4,D,4065,"{ ""3"" : ""All utilities in. Close to schools, churches, stores, parks, and playgrounds. Within easy walking distance of town. Nearly all streets paved."", ""10b"" : ""All types"", ""9c"" : ""Very poor"", ""14"" : ""Negro population in this area is scattered throughou",24.580932,66.23266,1.142303,1.543346,4.387962,33.599824,22.680926,77.319075,0.072107,82.815017,17.184983,98.984222,1.015778,52.36964,0.019521,0.000015,0
509,Polygon,6,1612,GA,Macon, ,D5,D,4071,"{ ""6a"" : ""two story converted singles"", ""15"" : "" Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtor; also, personal inspection by Field Agent June 16, 1937"", ""11a"" : ""None"", ""6d"" : ""Fair to poor"", ""14"" : ""Negro population in this area is sca",46.841576,52.842949,0.221761,0.071255,2.863605,53.134639,30.96295,69.037055,0.503177,61.467871,38.532134,96.118909,3.881096,62.23726,0.037318,0.00005,0
510,Polygon,3,1613,GA,Macon,South Macon,D6,D,4076,"{ ""15"" : ""June 15, 1937 Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon realtor; also, personal inspection by Field Agent "", ""13"" : ""Rapidly downward"", ""10c"" : ""Good"", ""10b"" : ""$15 singles"", ""1"" : ""D D-6 Macon, Georgia"", ""11a"" : ""None"", ""14"" : ""P",90.598636,6.331732,0,0,0.850711,27.541589,41.610895,58.389106,0.11666,92.190592,7.809409,83.527467,16.472534,3.210663,0.060396,0.000083,0
511,Polygon,4,1614,GA,Macon,Mikado Place,D7,D,4079,"{ ""4"" : ""Distance from city, schools, churches, stores, and transportation. Well water. Has surface toilets, with no scavenger service. No police and fire protection. Jerry-built houses in D-7, with houses of even worse construction in D-11."", ""1"" : ""D-7",90.598636,6.331732,0,0,0.850711,27.541589,41.610895,58.389106,0.11666,92.190592,7.809409,83.527467,16.472534,3.210663,0.052306,0.000034,0
512,Polygon,3,1615,GA,Macon,Bellevue,D8,D,4090,"{ ""10c"" : ""Fair"", ""5e"" : ""Lower grade white - rapid"", ""8c"" : ""30%"", ""5c"" : "" None"", ""15"" : ""Kenmore Burns, Jr., Manager, Kenmore Burns, Inc., Macon Realtor; also, personal inspection by Field Agent 7 June 17"", ""9a"" : ""None"", ""1"" : ""D D-8 Macon, Georgia"",",34.231269,56.829323,0,2.833099,1.940947,7.101044,57.28337,42.716627,0.883905,71.102513,28.897484,99.999997,0,93.000859,0.046528,0.000083,1
513,Polygon,4,1616,GA,Macon,South Macon,D9,D,4075,"{ ""9a"" : ""None"", ""8c"" : ""15%"", ""12b"" : ""Extremely limited"", ""5e"" : ""Lower grade - rapid"", ""14"" : ""Heaviest concentrations of negroes in this area are confined to, portion lying east of Chapel and Antioch Streets (almost 100% tenants) and between Telfair",46.841576,52.842949,0.221761,0.071255,2.863605,53.134639,30.96295,69.037055,0.503177,61.467871,38.532134,96.118909,3.881096,62.23726,0.090598,0.000253,0
514,Polygon,3,1617,GA,Savannah, ,A1,A,8668,"{ ""1"" : ""This residential section is known as Gordonston and is high, dry land, subdivided into large size lots. It is desirable white property and is highly restricted. Practically all of the residents of this section are home owners and are the better",57.78901,39.776729,0.000236,0,2.16558,18.663701,38.413324,61.586687,0,77.227468,22.772544,98.907062,1.092949,78.733036,0.040564,0.000077,0
515,Polygon,5,1618,GA,Savannah, ,A2,A,8672,"{ ""1"" : ""This area on the map comprises two subdivisions. One is known as Ardsley Park and the other as Chatham Crescent. This is the most desirable white residential property in Savannah and is highly restricted, both as to race and type of construction",2.739517,86.086901,0.022231,1.973998,4.848408,6.551869,65.605232,34.394767,0.016068,92.854701,7.145298,99.307155,0.692844,52.515661,0.031488,0.000062,0
516,Polygon,4,1619,GA,Savannah, ,A3,A,8677,"{ ""1"" : ""Property in this section is the most desirable negro home-owner residential property and the best type of negro lives in this section. The improvements are one and two story frame residences, which are from 15 to 30 years old and need minor repa",94.553203,3.515084,0,1.298364,0.443344,19.605338,35.82186,64.17814,0.701695,79.236989,20.763011,96.418778,3.581222,31.393753,0.017984,0.000021,0
517,Polygon,6,1620,GA,Savannah, ,B10,B,8680,"{ ""1"" : ""This property is desirable white property, with negroes encroaching in spots and, generally speaking, is an older section than blue sections #8 and #9. The inhabitants of this area are middle class white and a few of the best class negroes. The",2.739517,86.086901,0.022231,1.973998,4.848408,6.551869,65.605232,34.394767,0.016068,92.854701,7.145298,99.307155,0.692844,52.515661,0.062912,0.000124,0
518,Polygon,7,1621,GA,Savannah, ,B11,B,8670,"{ ""1"" : ""This section contains two subdivisions known as Myers Park Place and Eloyd Heights. The property is mixed home owner and tenant white property and is occupied by middle class white. The buildings are one and two story frame dwellings, ranging in",57.78901,39.776729,0.000236,0,2.16558,18.663701,38.413324,61.586687,0,77.227468,22.772544,98.907062,1.092949,78.733036,0.037789,0.000074,0
519,Polygon,2,1622,GA,Savannah, ,B4,B,8687,"{ ""1"" : ""This section is known as West Savannah and is fair negro home-owner property, with some scattered row houses, occupied by tenants. The inhabitants of this section are second and third class negroes who occupy one story frame single houses and fr",86.220468,1.436441,0,0.035388,0.091412,24.337776,27.435735,72.564264,0.022341,61.485198,38.514801,94.822542,5.177457,31.390379,0.035969,0.000065,0
520,Polygon,4,1623,GA,Savannah, ,B5,B,8689,"{ ""1"" : ""This is a white residential section rapidly developing into rooming and boarding houses. It formerly was an exclusive white section and in some cases the properties are still occupied by the best class of white families. Improvements in this sec",29.943563,66.949506,0,1.429095,4.569408,27.35031,34.437924,65.562075,2.700955,84.498879,15.50112,98.210597,1.789402,85.228115,0.027025,0.00003,0
521,Polygon,3,1624,GA,Savannah, ,B6,B,8678,"{ ""1"" : ""Property in this section is considered fair negro home-owner property and is occupied by the middle class negro. The improvements in this section are one and two-story frame residences, ranging in age from 15 to 50 years old, with the majority o",94.553203,3.515084,0,1.298364,0.443344,19.605338,35.82186,64.17814,0.701695,79.236989,20.763011,96.418778,3.581222,31.393753,0.021537,0.000024,0
522,Polygon,4,1625,GA,Savannah, ,B7,B,8678,"{ ""1"" : ""Property in this section is considered fair negro home-owner property and is occupied by the middle class negro. The improvements in this section are one and two-story frame residences, ranging in age from 15 to 50 years old, with the majority o",94.553203,3.515084,0,1.298364,0.443344,19.605338,35.82186,64.17814,0.701695,79.236989,20.763011,96.418778,3.581222,31.393753,0.016807,0.000017,0
